"Date","Counters","PrevCounter","dt","Delta"
"2022-02-20 00:01:00",23699.2,,,
"2022-02-20 00:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 00:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 01:01:00",23699.2,23699.2,1200,0.0
"2022-02-20 01:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 01:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 02:01:00",23699.2,23699.2,1200,0.0
"2022-02-20 02:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 02:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 03:01:00",23699.2,23699.2,1200,0.0
"2022-02-20 03:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 03:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 04:01:00",23699.2,23699.2,1200,0.0
"2022-02-20 04:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 04:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 05:01:00",23699.2,23699.2,1200,0.0
"2022-02-20 05:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 05:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 06:01:00",23699.2,23699.2,1200,0.0
"2022-02-20 06:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 06:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 07:01:00",23699.2,23699.2,1200,0.0
"2022-02-20 07:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 07:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 08:01:00",23699.2,23699.2,1200,0.0
"2022-02-20 08:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 08:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 09:01:00",23699.2,23699.2,1200,0.0
"2022-02-20 09:21:00",23699.2,23699.2,1200,0.0
"2022-02-20 09:41:00",23699.2,23699.2,1200,0.0
"2022-02-20 10:01:00",23699.3,23699.2,1200,0.1
"2022-02-20 10:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 10:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 11:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 11:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 11:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 12:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 12:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 12:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 13:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 13:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 13:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 14:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 14:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 14:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 15:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 15:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 15:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 16:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 16:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 16:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 17:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 17:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 17:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 18:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 18:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 18:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 19:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 19:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 19:41:00",23699.3,23699.3,1200,0.0
"2022-02-20 20:01:00",23699.3,23699.3,1200,0.0
"2022-02-20 20:21:00",23699.3,23699.3,1200,0.0
"2022-02-20 20:41:00",23699.4,23699.3,1200,0.1
"2022-02-20 21:01:00",23699.4,23699.4,1200,0.0
"2022-02-20 21:21:00",23699.4,23699.4,1200,0.0
"2022-02-20 21:41:00",23699.4,23699.4,1200,0.0
"2022-02-20 22:01:00",23699.4,23699.4,1200,0.0
"2022-02-20 22:21:00",23699.4,23699.4,1200,0.0
"2022-02-20 22:41:00",23699.4,23699.4,1200,0.0
"2022-02-20 23:01:00",23699.4,23699.4,1200,0.0
"2022-02-20 23:21:00",23699.4,23699.4,1200,0.0
"2022-02-20 23:41:00",23699.4,23699.4,1200,0.0
"2022-02-21 00:01:00",23699.4,23699.4,1200,0.0
"2022-02-21 00:21:00",23699.4,23699.4,1200,0.0
"2022-02-21 00:41:00",23699.4,23699.4,1200,0.0
"2022-02-21 01:01:00",23699.4,23699.4,1200,0.0
"2022-02-21 01:21:00",23699.4,23699.4,1200,0.0
"2022-02-21 01:41:00",23699.4,23699.4,1200,0.0
"2022-02-21 02:01:00",23699.4,23699.4,1200,0.0
"2022-02-21 02:21:00",23699.4,23699.4,1200,0.0
"2022-02-21 02:41:00",23699.4,23699.4,1200,0.0
"2022-02-21 03:01:00",23699.4,23699.4,1200,0.0
"2022-02-21 03:21:00",23699.4,23699.4,1200,0.0
"2022-02-21 03:41:00",23699.4,23699.4,1200,0.0
"2022-02-21 04:01:00",23699.4,23699.4,1200,0.0
"2022-02-21 04:21:00",23699.4,23699.4,1200,0.0
"2022-02-21 04:41:00",23699.4,23699.4,1200,0.0
"2022-02-21 05:01:00",23699.4,23699.4,1200,0.0
"2022-02-21 05:21:00",23699.4,23699.4,1200,0.0
"2022-02-21 05:41:00",23699.4,23699.4,1200,0.0
"2022-02-21 06:01:00",23699.4,23699.4,1200,0.0
"2022-02-21 06:21:00",23699.5,23699.4,1200,0.1
"2022-02-21 06:41:00",23699.5,23699.5,1200,0.0
"2022-02-21 07:01:00",23699.5,23699.5,1200,0.0
"2022-02-21 07:21:00",23699.5,23699.5,1200,0.0
"2022-02-21 07:41:00",23699.5,23699.5,1200,0.0
"2022-02-21 08:01:00",23699.6,23699.5,1200,0.1
"2022-02-21 08:21:00",23699.6,23699.6,1200,0.0
"2022-02-21 08:41:00",23699.6,23699.6,1200,0.0
"2022-02-21 09:01:00",23699.7,23699.6,1200,0.1
"2022-02-21 09:21:00",23699.9,23699.7,1200,0.2
"2022-02-21 09:41:00",23700.0,23699.9,1200,0.1
"2022-02-21 10:01:00",23700.2,23700.0,1200,0.2
"2022-02-21 10:21:00",23700.4,23700.2,1200,0.2
"2022-02-21 10:41:00",23700.5,23700.4,1200,0.1
"2022-02-21 11:01:00",23700.7,23700.5,1200,0.2
"2022-02-21 11:21:00",23700.8,23700.7,1200,0.1
"2022-02-21 11:41:00",23701.0,23700.8,1200,0.2
"2022-02-21 12:01:00",23701.2,23701.0,1200,0.2
"2022-02-21 12:21:00",23701.3,23701.2,1200,0.1
"2022-02-21 12:41:00",23701.6,23701.3,1200,0.3
"2022-02-21 13:01:00",23701.8,23701.6,1200,0.2
"2022-02-21 13:21:00",23701.9,23701.8,1200,0.1
"2022-02-21 13:41:00",23702.1,23701.9,1200,0.2
"2022-02-21 14:01:00",23702.2,23702.1,1200,0.1
"2022-02-21 14:21:00",23702.5,23702.2,1200,0.3
"2022-02-21 14:41:00",23702.6,23702.5,1200,0.1
"2022-02-21 15:01:00",23702.8,23702.6,1200,0.2
"2022-02-21 15:21:00",23703.0,23702.8,1200,0.2
"2022-02-21 15:41:00",23703.1,23703.0,1200,0.1
"2022-02-21 16:01:00",23703.3,23703.1,1200,0.2
"2022-02-21 16:21:00",23703.5,23703.3,1200,0.2
"2022-02-21 16:41:00",23703.8,23703.5,1200,0.3
"2022-02-21 17:01:00",23704.0,23703.8,1200,0.2
"2022-02-21 17:21:00",23704.2,23704.0,1200,0.2
"2022-02-21 17:41:00",23704.3,23704.2,1200,0.1
"2022-02-21 18:01:00",23704.5,23704.3,1200,0.2
"2022-02-21 18:21:00",23704.8,23704.5,1200,0.3
"2022-02-21 18:41:00",23704.9,23704.8,1200,0.1
"2022-02-21 19:01:00",23705.1,23704.9,1200,0.2
"2022-02-21 19:21:00",23705.2,23705.1,1200,0.1
"2022-02-21 19:41:00",23705.3,23705.2,1200,0.1
"2022-02-21 20:01:00",23705.3,23705.3,1200,0.0
"2022-02-21 20:21:00",23705.3,23705.3,1200,0.0
"2022-02-21 20:41:00",23705.3,23705.3,1200,0.0
"2022-02-21 21:01:00",23705.3,23705.3,1200,0.0
"2022-02-21 21:21:00",23705.3,23705.3,1200,0.0
"2022-02-21 21:41:00",23705.3,23705.3,1200,0.0
"2022-02-21 22:01:00",23705.4,23705.3,1200,0.1
"2022-02-21 22:21:00",23705.4,23705.4,1200,0.0
"2022-02-21 22:41:00",23705.4,23705.4,1200,0.0
"2022-02-21 23:01:00",23705.4,23705.4,1200,0.0
"2022-02-21 23:21:00",23705.4,23705.4,1200,0.0
"2022-02-21 23:41:00",23705.4,23705.4,1200,0.0
"2022-02-22 00:01:00",23705.4,23705.4,1200,0.0
"2022-02-22 00:21:00",23705.4,23705.4,1200,0.0
"2022-02-22 00:41:00",23705.4,23705.4,1200,0.0
"2022-02-22 01:01:00",23705.4,23705.4,1200,0.0
"2022-02-22 01:21:00",23705.4,23705.4,1200,0.0
"2022-02-22 01:41:00",23705.4,23705.4,1200,0.0
"2022-02-22 02:01:00",23705.4,23705.4,1200,0.0
"2022-02-22 02:21:00",23705.4,23705.4,1200,0.0
"2022-02-22 02:41:00",23705.4,23705.4,1200,0.0
"2022-02-22 03:01:00",23705.4,23705.4,1200,0.0
"2022-02-22 03:21:00",23705.4,23705.4,1200,0.0
"2022-02-22 03:41:00",23705.4,23705.4,1200,0.0
"2022-02-22 04:01:00",23705.4,23705.4,1200,0.0
"2022-02-22 04:21:00",23705.4,23705.4,1200,0.0
"2022-02-22 04:41:00",23705.4,23705.4,1200,0.0
"2022-02-22 05:01:00",23705.4,23705.4,1200,0.0
"2022-02-22 05:21:00",23705.4,23705.4,1200,0.0
"2022-02-22 05:41:00",23705.4,23705.4,1200,0.0
"2022-02-22 06:01:00",23705.4,23705.4,1200,0.0
"2022-02-22 06:21:00",23705.4,23705.4,1200,0.0
"2022-02-22 06:41:00",23705.4,23705.4,1200,0.0
"2022-02-22 07:01:00",23705.4,23705.4,1200,0.0
"2022-02-22 07:21:00",23705.5,23705.4,1200,0.1
"2022-02-22 07:41:00",23705.5,23705.5,1200,0.0
"2022-02-22 08:01:00",23705.5,23705.5,1200,0.0
"2022-02-22 08:21:00",23705.5,23705.5,1200,0.0
"2022-02-22 08:41:00",23705.5,23705.5,1200,0.0
"2022-02-22 09:01:00",23705.6,23705.5,1200,0.1
"2022-02-22 09:21:00",23705.7,23705.6,1200,0.1
"2022-02-22 09:41:00",23705.8,23705.7,1200,0.1
"2022-02-22 10:01:00",23706.0,23705.8,1200,0.2
"2022-02-22 10:21:00",23706.1,23706.0,1200,0.1
"2022-02-22 10:41:00",23706.3,23706.1,1200,0.2
"2022-02-22 11:01:00",23706.5,23706.3,1200,0.2
"2022-02-22 11:21:00",23706.6,23706.5,1200,0.1
"2022-02-22 11:41:00",23706.8,23706.6,1200,0.2
"2022-02-22 12:01:00",23707.0,23706.8,1200,0.2
"2022-02-22 12:21:00",23707.1,23707.0,1200,0.1
"2022-02-22 12:41:00",23707.2,23707.1,1200,0.1
"2022-02-22 13:01:00",23707.4,23707.2,1200,0.2
"2022-02-22 13:21:00",23707.5,23707.4,1200,0.1
"2022-02-22 13:41:00",23707.7,23707.5,1200,0.2
"2022-02-22 14:01:00",23707.8,23707.7,1200,0.1
"2022-02-22 14:21:00",23708.0,23707.8,1200,0.2
"2022-02-22 14:41:00",23708.1,23708.0,1200,0.1
"2022-02-22 15:01:00",23708.3,23708.1,1200,0.2
"2022-02-22 15:21:00",23708.4,23708.3,1200,0.1
"2022-02-22 15:41:00",23708.6,23708.4,1200,0.2
"2022-02-22 16:01:00",23708.7,23708.6,1200,0.1
"2022-02-22 16:21:00",23708.8,23708.7,1200,0.1
"2022-02-22 16:41:00",23709.0,23708.8,1200,0.2
"2022-02-22 17:01:00",23709.3,23709.0,1200,0.3
"2022-02-22 17:21:00",23709.4,23709.3,1200,0.1
"2022-02-22 17:41:00",23709.6,23709.4,1200,0.2
"2022-02-22 18:01:00",23709.8,23709.6,1200,0.2
"2022-02-22 18:21:00",23710.0,23709.8,1200,0.2
"2022-02-22 18:41:00",23710.2,23710.0,1200,0.2
"2022-02-22 19:01:00",23710.4,23710.2,1200,0.2
"2022-02-22 19:21:00",23710.5,23710.4,1200,0.1
"2022-02-22 19:41:00",23710.6,23710.5,1200,0.1
"2022-02-22 20:01:00",23710.6,23710.6,1200,0.0
"2022-02-22 20:21:00",23710.6,23710.6,1200,0.0
"2022-02-22 20:41:00",23710.6,23710.6,1200,0.0
"2022-02-22 21:01:00",23710.6,23710.6,1200,0.0
"2022-02-22 21:21:00",23710.6,23710.6,1200,0.0
"2022-02-22 21:41:00",23710.6,23710.6,1200,0.0
"2022-02-22 22:01:00",23710.6,23710.6,1200,0.0
"2022-02-22 22:21:00",23710.6,23710.6,1200,0.0
"2022-02-22 22:41:00",23710.6,23710.6,1200,0.0
"2022-02-22 23:01:00",23710.6,23710.6,1200,0.0
"2022-02-22 23:21:00",23710.6,23710.6,1200,0.0
"2022-02-22 23:41:00",23710.6,23710.6,1200,0.0
"2022-02-23 00:01:00",23710.7,23710.6,1200,0.1
"2022-02-23 00:21:00",23710.7,23710.7,1200,0.0
"2022-02-23 00:41:00",23710.7,23710.7,1200,0.0
"2022-02-23 01:01:00",23710.7,23710.7,1200,0.0
"2022-02-23 01:21:00",23710.7,23710.7,1200,0.0
"2022-02-23 01:41:00",23710.7,23710.7,1200,0.0
"2022-02-23 02:01:00",23710.7,23710.7,1200,0.0
"2022-02-23 02:21:00",23710.7,23710.7,1200,0.0
"2022-02-23 02:41:00",23710.7,23710.7,1200,0.0
"2022-02-23 03:01:00",23710.7,23710.7,1200,0.0
"2022-02-23 03:21:00",23710.7,23710.7,1200,0.0
"2022-02-23 03:41:00",23710.7,23710.7,1200,0.0
"2022-02-23 04:01:00",23710.7,23710.7,1200,0.0
"2022-02-23 04:21:00",23710.7,23710.7,1200,0.0
"2022-02-23 04:41:00",23710.7,23710.7,1200,0.0
"2022-02-23 05:01:00",23710.7,23710.7,1200,0.0
"2022-02-23 05:21:00",23710.7,23710.7,1200,0.0
"2022-02-23 05:41:00",23710.7,23710.7,1200,0.0
"2022-02-23 06:01:00",23710.7,23710.7,1200,0.0
"2022-02-23 06:21:00",23710.7,23710.7,1200,0.0
"2022-02-23 06:41:00",23710.7,23710.7,1200,0.0
"2022-02-23 07:01:00",23710.7,23710.7,1200,0.0
"2022-02-23 07:21:00",23710.8,23710.7,1200,0.1
"2022-02-23 07:41:00",23710.8,23710.8,1200,0.0
"2022-02-23 08:01:00",23710.8,23710.8,1200,0.0
"2022-02-23 08:21:00",23710.8,23710.8,1200,0.0
"2022-02-23 08:41:00",23710.9,23710.8,1200,0.1
"2022-02-23 09:01:00",23711.0,23710.9,1200,0.1
"2022-02-23 09:21:00",23711.1,23711.0,1200,0.1
"2022-02-23 09:41:00",23711.2,23711.1,1200,0.1
"2022-02-23 10:01:00",23711.4,23711.2,1200,0.2
"2022-02-23 10:21:00",23711.5,23711.4,1200,0.1
"2022-02-23 10:41:00",23711.7,23711.5,1200,0.2
"2022-02-23 11:01:00",23711.8,23711.7,1200,0.1
"2022-02-23 11:21:00",23712.0,23711.8,1200,0.2
"2022-02-23 11:41:00",23712.2,23712.0,1200,0.2
"2022-02-23 12:01:00",23712.3,23712.2,1200,0.1
"2022-02-23 12:21:00",23712.5,23712.3,1200,0.2
"2022-02-23 12:41:00",23712.7,23712.5,1200,0.2
"2022-02-23 13:01:00",23712.9,23712.7,1200,0.2
"2022-02-23 13:21:00",23713.1,23712.9,1200,0.2
"2022-02-23 13:41:00",23713.2,23713.1,1200,0.1
"2022-02-23 14:01:00",23713.4,23713.2,1200,0.2
"2022-02-23 14:21:00",23713.6,23713.4,1200,0.2
"2022-02-23 14:41:00",23713.8,23713.6,1200,0.2
"2022-02-23 15:01:00",23713.9,23713.8,1200,0.1
"2022-02-23 15:21:00",23714.0,23713.9,1200,0.1
"2022-02-23 15:41:00",23714.2,23714.0,1200,0.2
"2022-02-23 16:01:00",23714.3,23714.2,1200,0.1
"2022-02-23 16:21:00",23714.5,23714.3,1200,0.2
"2022-02-23 16:41:00",23714.9,23714.5,1200,0.4
"2022-02-23 17:01:00",23715.1,23714.9,1200,0.2
"2022-02-23 17:21:00",23715.2,23715.1,1200,0.1
"2022-02-23 17:41:00",23715.4,23715.2,1200,0.2
"2022-02-23 18:01:00",23715.6,23715.4,1200,0.2
"2022-02-23 18:21:00",23715.9,23715.6,1200,0.3
"2022-02-23 18:41:00",23716.0,23715.9,1200,0.1
"2022-02-23 19:01:00",23716.2,23716.0,1200,0.2
"2022-02-23 19:21:00",23716.3,23716.2,1200,0.1
"2022-02-23 19:41:00",23716.4,23716.3,1200,0.1
"2022-02-23 20:01:00",23716.4,23716.4,1200,0.0
"2022-02-23 20:21:00",23716.4,23716.4,1200,0.0
"2022-02-23 20:41:00",23716.4,23716.4,1200,0.0
"2022-02-23 21:01:00",23716.4,23716.4,1200,0.0
"2022-02-23 21:21:00",23716.4,23716.4,1200,0.0
"2022-02-23 21:41:00",23716.5,23716.4,1200,0.1
"2022-02-23 22:01:00",23716.5,23716.5,1200,0.0
"2022-02-23 22:21:00",23716.5,23716.5,1200,0.0
"2022-02-23 22:41:00",23716.5,23716.5,1200,0.0
"2022-02-23 23:01:00",23716.5,23716.5,1200,0.0
"2022-02-23 23:21:00",23716.5,23716.5,1200,0.0
"2022-02-23 23:41:00",23716.5,23716.5,1200,0.0
"2022-02-24 00:01:00",23716.5,23716.5,1200,0.0
"2022-02-24 00:21:00",23716.5,23716.5,1200,0.0
"2022-02-24 00:41:00",23716.5,23716.5,1200,0.0
"2022-02-24 01:01:00",23716.5,23716.5,1200,0.0
"2022-02-24 01:21:00",23716.5,23716.5,1200,0.0
"2022-02-24 01:41:00",23716.5,23716.5,1200,0.0
"2022-02-24 02:01:00",23716.5,23716.5,1200,0.0
"2022-02-24 02:21:00",23716.5,23716.5,1200,0.0
"2022-02-24 02:41:00",23716.5,23716.5,1200,0.0
"2022-02-24 03:01:00",23716.5,23716.5,1200,0.0
"2022-02-24 03:21:00",23716.5,23716.5,1200,0.0
"2022-02-24 03:41:00",23716.5,23716.5,1200,0.0
"2022-02-24 04:01:00",23716.5,23716.5,1200,0.0
"2022-02-24 04:21:00",23716.5,23716.5,1200,0.0
"2022-02-24 04:41:00",23716.5,23716.5,1200,0.0
"2022-02-24 05:01:00",23716.5,23716.5,1200,0.0
"2022-02-24 05:21:00",23716.5,23716.5,1200,0.0
"2022-02-24 05:41:00",23716.5,23716.5,1200,0.0
"2022-02-24 06:01:00",23716.5,23716.5,1200,0.0
"2022-02-24 06:21:00",23716.5,23716.5,1200,0.0
"2022-02-24 06:41:00",23716.5,23716.5,1200,0.0
"2022-02-24 07:01:00",23716.5,23716.5,1200,0.0
"2022-02-24 07:21:00",23716.6,23716.5,1200,0.1
"2022-02-24 07:41:00",23716.6,23716.6,1200,0.0
"2022-02-24 08:01:00",23716.6,23716.6,1200,0.0
"2022-02-24 08:21:00",23716.6,23716.6,1200,0.0
"2022-02-24 08:41:00",23716.7,23716.6,1200,0.1
"2022-02-24 09:01:00",23716.8,23716.7,1200,0.1
"2022-02-24 09:21:00",23716.9,23716.8,1200,0.1
"2022-02-24 09:41:00",23717.0,23716.9,1200,0.1
"2022-02-24 10:01:00",23717.0,23717.0,1200,0.0
"2022-02-24 10:21:00",23717.2,23717.0,1200,0.2
"2022-02-24 10:41:00",23717.4,23717.2,1200,0.2
"2022-02-24 11:01:00",23717.5,23717.4,1200,0.1
"2022-02-24 11:21:00",23717.7,23717.5,1200,0.2
"2022-02-24 11:41:00",23717.8,23717.7,1200,0.1
"2022-02-24 12:01:00",23717.9,23717.8,1200,0.1
"2022-02-24 12:21:00",23718.1,23717.9,1200,0.2
"2022-02-24 12:41:00",23718.2,23718.1,1200,0.1
"2022-02-24 13:01:00",23718.4,23718.2,1200,0.2
"2022-02-24 13:21:00",23718.6,23718.4,1200,0.2
"2022-02-24 13:41:00",23718.8,23718.6,1200,0.2
"2022-02-24 14:01:00",23718.9,23718.8,1200,0.1
"2022-02-24 14:21:00",23719.1,23718.9,1200,0.2
"2022-02-24 14:41:00",23719.3,23719.1,1200,0.2
"2022-02-24 15:01:00",23719.4,23719.3,1200,0.1
"2022-02-24 15:21:00",23719.5,23719.4,1200,0.1
"2022-02-24 15:41:00",23719.6,23719.5,1200,0.1
"2022-02-24 16:01:00",23719.7,23719.6,1200,0.1
"2022-02-24 16:21:00",23719.9,23719.7,1200,0.2
"2022-02-24 16:41:00",23720.2,23719.9,1200,0.3
"2022-02-24 17:01:00",23720.3,23720.2,1200,0.1
"2022-02-24 17:21:00",23720.4,23720.3,1200,0.1
"2022-02-24 17:41:00",23720.6,23720.4,1200,0.2
"2022-02-24 18:01:00",23720.8,23720.6,1200,0.2
"2022-02-24 18:21:00",23721.0,23720.8,1200,0.2
"2022-02-24 18:41:00",23721.2,23721.0,1200,0.2
"2022-02-24 19:01:00",23721.4,23721.2,1200,0.2
"2022-02-24 19:21:00",23721.4,23721.4,1200,0.0
"2022-02-24 19:41:00",23721.4,23721.4,1200,0.0
"2022-02-24 20:01:00",23721.5,23721.4,1200,0.1
"2022-02-24 20:21:00",23721.5,23721.5,1200,0.0
"2022-02-24 20:41:00",23721.5,23721.5,1200,0.0
"2022-02-24 21:01:00",23721.5,23721.5,1200,0.0
"2022-02-24 21:21:00",23721.5,23721.5,1200,0.0
"2022-02-24 21:41:00",23721.5,23721.5,1200,0.0
"2022-02-24 22:01:00",23721.5,23721.5,1200,0.0
"2022-02-24 22:21:00",23721.5,23721.5,1200,0.0
"2022-02-24 22:41:00",23721.5,23721.5,1200,0.0
"2022-02-24 23:01:00",23721.5,23721.5,1200,0.0
"2022-02-24 23:21:00",23721.5,23721.5,1200,0.0
"2022-02-24 23:41:00",23721.5,23721.5,1200,0.0
"2022-02-25 00:01:00",23721.5,23721.5,1200,0.0
"2022-02-25 00:21:00",23721.5,23721.5,1200,0.0
"2022-02-25 00:41:00",23721.5,23721.5,1200,0.0
"2022-02-25 01:01:00",23721.5,23721.5,1200,0.0
"2022-02-25 01:21:00",23721.5,23721.5,1200,0.0
"2022-02-25 01:41:00",23721.5,23721.5,1200,0.0
"2022-02-25 02:01:00",23721.5,23721.5,1200,0.0
"2022-02-25 02:21:00",23721.5,23721.5,1200,0.0
"2022-02-25 02:41:00",23721.5,23721.5,1200,0.0
"2022-02-25 03:01:00",23721.5,23721.5,1200,0.0
"2022-02-25 03:21:00",23721.5,23721.5,1200,0.0
"2022-02-25 03:41:00",23721.5,23721.5,1200,0.0
"2022-02-25 04:01:00",23721.5,23721.5,1200,0.0
"2022-02-25 04:21:00",23721.5,23721.5,1200,0.0
"2022-02-25 04:41:00",23721.5,23721.5,1200,0.0
"2022-02-25 05:01:00",23721.5,23721.5,1200,0.0
"2022-02-25 05:21:00",23721.5,23721.5,1200,0.0
"2022-02-25 05:41:00",23721.5,23721.5,1200,0.0
"2022-02-25 06:01:00",23721.5,23721.5,1200,0.0
"2022-02-25 06:21:00",23721.5,23721.5,1200,0.0
"2022-02-25 06:41:00",23721.6,23721.5,1200,0.1
"2022-02-25 07:01:00",23721.6,23721.6,1200,0.0
"2022-02-25 07:21:00",23721.7,23721.6,1200,0.1
"2022-02-25 07:41:00",23721.7,23721.7,1200,0.0
"2022-02-25 08:01:00",23721.7,23721.7,1200,0.0
"2022-02-25 08:21:00",23721.7,23721.7,1200,0.0
"2022-02-25 08:41:00",23721.8,23721.7,1200,0.1
"2022-02-25 09:01:00",23721.9,23721.8,1200,0.1
"2022-02-25 09:21:00",23722.1,23721.9,1200,0.2
"2022-02-25 09:41:00",23722.2,23722.1,1200,0.1
"2022-02-25 10:01:00",23722.3,23722.2,1200,0.1
"2022-02-25 10:21:00",23722.5,23722.3,1200,0.2
"2022-02-25 10:41:00",23722.7,23722.5,1200,0.2
"2022-02-25 11:01:00",23722.8,23722.7,1200,0.1
"2022-02-25 11:21:00",23722.9,23722.8,1200,0.1
"2022-02-25 11:41:00",23723.1,23722.9,1200,0.2
"2022-02-25 12:01:00",23723.2,23723.1,1200,0.1
"2022-02-25 12:21:00",23723.4,23723.2,1200,0.2
"2022-02-25 12:41:00",23723.6,23723.4,1200,0.2
"2022-02-25 13:01:00",23723.7,23723.6,1200,0.1
"2022-02-25 13:21:00",23723.8,23723.7,1200,0.1
"2022-02-25 13:41:00",23724.0,23723.8,1200,0.2
"2022-02-25 14:01:00",23724.1,23724.0,1200,0.1
"2022-02-25 14:21:00",23724.3,23724.1,1200,0.2
"2022-02-25 14:41:00",23724.4,23724.3,1200,0.1
"2022-02-25 15:01:00",23724.5,23724.4,1200,0.1
"2022-02-25 15:21:00",23724.6,23724.5,1200,0.1
"2022-02-25 15:41:00",23724.7,23724.6,1200,0.1
"2022-02-25 16:01:00",23725.0,23724.7,1200,0.3
"2022-02-25 16:21:00",23725.2,23725.0,1200,0.2
"2022-02-25 16:41:00",23725.3,23725.2,1200,0.1
"2022-02-25 17:01:00",23725.4,23725.3,1200,0.1
"2022-02-25 17:21:00",23725.5,23725.4,1200,0.1
"2022-02-25 17:41:00",23725.6,23725.5,1200,0.1
"2022-02-25 18:01:00",23725.7,23725.6,1200,0.1
"2022-02-25 18:21:00",23725.7,23725.7,1200,0.0
"2022-02-25 18:41:00",23725.8,23725.7,1200,0.1
"2022-02-25 19:01:00",23725.9,23725.8,1200,0.1
"2022-02-25 19:21:00",23725.9,23725.9,1200,0.0
"2022-02-25 19:41:00",23725.9,23725.9,1200,0.0
"2022-02-25 20:01:00",23725.9,23725.9,1200,0.0
"2022-02-25 20:21:00",23725.9,23725.9,1200,0.0
"2022-02-25 20:41:00",23725.9,23725.9,1200,0.0
"2022-02-25 21:01:00",23725.9,23725.9,1200,0.0
"2022-02-25 21:21:00",23725.9,23725.9,1200,0.0
"2022-02-25 21:41:00",23725.9,23725.9,1200,0.0
"2022-02-25 22:01:00",23726.0,23725.9,1200,0.1
"2022-02-25 22:21:00",23726.0,23726.0,1200,0.0
"2022-02-25 22:41:00",23726.0,23726.0,1200,0.0
"2022-02-25 23:01:00",23726.0,23726.0,1200,0.0
"2022-02-25 23:21:00",23726.0,23726.0,1200,0.0
"2022-02-25 23:41:00",23726.0,23726.0,1200,0.0
"2022-02-26 00:01:00",23726.0,23726.0,1200,0.0
"2022-02-26 00:21:00",23726.0,23726.0,1200,0.0
"2022-02-26 00:41:00",23726.0,23726.0,1200,0.0
"2022-02-26 01:01:00",23726.0,23726.0,1200,0.0
"2022-02-26 01:21:00",23726.0,23726.0,1200,0.0
"2022-02-26 01:41:00",23726.0,23726.0,1200,0.0
"2022-02-26 02:01:00",23726.0,23726.0,1200,0.0
"2022-02-26 02:21:00",23726.0,23726.0,1200,0.0
"2022-02-26 02:41:00",23726.0,23726.0,1200,0.0
"2022-02-26 03:01:00",23726.0,23726.0,1200,0.0
"2022-02-26 03:21:00",23726.0,23726.0,1200,0.0
"2022-02-26 03:41:00",23726.0,23726.0,1200,0.0
"2022-02-26 04:01:00",23726.0,23726.0,1200,0.0
"2022-02-26 04:21:00",23726.0,23726.0,1200,0.0
"2022-02-26 04:41:00",23726.0,23726.0,1200,0.0
"2022-02-26 05:01:00",23726.0,23726.0,1200,0.0
"2022-02-26 05:21:00",23726.0,23726.0,1200,0.0
"2022-02-26 05:41:00",23726.0,23726.0,1200,0.0
"2022-02-26 06:01:00",23726.0,23726.0,1200,0.0
